chr10:114757349-114759349	1	chr10:114792602-114841400
chr20:55700207-55702208	1	chr20:55794802-55796000
chr20:55700207-55702208	1	chr20:55828393-55830394
chr20:55701731-55703732	1	chr20:55773202-55775000
chr20:55701731-55703732	1	chr20:55794802-55796000
chr20:55701731-55703732	1	chr20:55828393-55830394
chr20:55773202-55775000	1	chr20:55794802-55796000
chr20:55773202-55775000	1	chr20:55828393-55830394
chr20:55794802-55796000	1	chr20:55828393-55830394
chr20:56942402-56943200	1	chr20:57468002-57486800
chr20:60876406-60878406	1	chr20:60909409-60912143
chr20:60876406-60878406	1	chr20:60998206-61000206
chr20:60876406-60878406	1	chr20:61686356-61688356
chr20:60909409-60912143	1	chr20:60998206-61000206
chr20:60909409-60912143	1	chr20:61686356-61688356
chr20:60998206-61000206	1	chr20:61686356-61688356
chr20:61806805-61806955	1	chr20:61883425-61888283
chr20:61806805-61806955	1	chr20:61888547-61900656
chr20:61806805-61806955	1	chr20:61962405-61962555
chr20:61806805-61806955	1	chr20:62084557-62086557
chr20:61806805-61806955	1	chr20:62132357-62134357
chr20:61883425-61888283	1	chr20:61888547-61900656
chr20:61883425-61888283	1	chr20:61962405-61962555
chr20:61883425-61888283	1	chr20:62084557-62086557
chr20:61883425-61888283	1	chr20:62132357-62134357
chr20:61888547-61900656	1	chr20:61962405-61962555
chr20:61888547-61900656	1	chr20:62084557-62086557
chr20:61888547-61900656	1	chr20:62132357-62134357
chr20:61962405-61962555	1	chr20:62084557-62086557
chr20:61962405-61962555	1	chr20:62132357-62134357
chr20:62084557-62086557	1	chr20:62132357-62134357
chr21:10779730-10781730	1	chr21:10795130-10797130
chr21:10779730-10781730	1	chr21:10813330-10815330
chr21:10779730-10781730	1	chr21:10815330-10817330
chr21:10779730-10781730	1	chr21:10818930-10820930
chr21:10779730-10781730	1	chr21:10830530-10832530
chr21:10779730-10781730	1	chr21:10832730-10834730
chr21:10779730-10781730	1	chr21:10843930-10845930
chr21:10779730-10781730	1	chr21:10849330-10851330
chr21:10779730-10781730	1	chr21:10851130-10853130
chr21:10795130-10797130	1	chr21:10813330-10815330
chr21:10795130-10797130	1	chr21:10815330-10817330
chr21:10795130-10797130	1	chr21:10818930-10820930
chr21:10795130-10797130	1	chr21:10830530-10832530
chr21:10795130-10797130	1	chr21:10832730-10834730
chr21:10795130-10797130	1	chr21:10843930-10845930
chr21:10795130-10797130	1	chr21:10849330-10851330
chr21:10795130-10797130	1	chr21:10851130-10853130
chr21:10813330-10815330	1	chr21:10815330-10817330
chr21:10813330-10815330	1	chr21:10818930-10820930
chr21:10813330-10815330	1	chr21:10830530-10832530
chr21:10813330-10815330	1	chr21:10832730-10834730
chr21:10813330-10815330	1	chr21:10843930-10845930
chr21:10813330-10815330	1	chr21:10849330-10851330
chr21:10813330-10815330	1	chr21:10851130-10853130
chr21:10815330-10817330	1	chr21:10818930-10820930
chr21:10815330-10817330	1	chr21:10830530-10832530
chr21:10815330-10817330	1	chr21:10832730-10834730
chr21:10815330-10817330	1	chr21:10843930-10845930
chr21:10815330-10817330	1	chr21:10849330-10851330
chr21:10815330-10817330	1	chr21:10851130-10853130
chr21:10818930-10820930	1	chr21:10830530-10832530
chr21:10818930-10820930	1	chr21:10832730-10834730
chr21:10818930-10820930	1	chr21:10843930-10845930
chr21:10818930-10820930	1	chr21:10849330-10851330
chr21:10818930-10820930	1	chr21:10851130-10853130
chr21:10830530-10832530	1	chr21:10832730-10834730
chr21:10830530-10832530	1	chr21:10843930-10845930
chr21:10830530-10832530	1	chr21:10849330-10851330
chr21:10830530-10832530	1	chr21:10851130-10853130
chr21:10832730-10834730	1	chr21:10843930-10845930
chr21:10832730-10834730	1	chr21:10849330-10851330
chr21:10832730-10834730	1	chr21:10851130-10853130
chr21:10843930-10845930	1	chr21:10849330-10851330
chr21:10843930-10845930	1	chr21:10851130-10853130
chr21:10849330-10851330	1	chr21:10851130-10853130
chr21:43793402-43796800	1	chr21:43795913-43797913
chr22:29195386-29197387	1	chr22:29195404-29197405
chr22:29195386-29197387	1	chr22:29203202-29221400
chr22:29195404-29197405	1	chr22:29203202-29221400
chr22:50608540-50608695	1	chr22:50627110-50632030
chr22:50608540-50608695	1	chr22:50637674-50639674
chr22:50608540-50608695	1	chr22:50714605-50714910
chr22:50627110-50632030	1	chr22:50637674-50639674
chr22:50627110-50632030	1	chr22:50714605-50714910
chr22:50637674-50639674	1	chr22:50714605-50714910
chr2:171677379-171679379	1	chr2:171688802-171690800
chr2:202204602-202204800	1	chr2:202310602-202315600
chr2:202204602-202204800	1	chr2:202899002-202907600
chr2:202310602-202315600	1	chr2:202899002-202907600
chr2:60691402-60718400	1	chr2:60719002-60776000
chr2:85760002-85765239	1	chr2:85767202-85783400
chr3:128197802-128206200	1	chr3:128320778-128328914
chr3:128291911-128293310	1	chr3:128320778-128328914
chr3:138948982-138956382	1	chr3:138949278-138949493
chr3:138948982-138956382	1	chr3:138949637-138949735
chr3:138948982-138956382	1	chr3:138952230-138952626
chr3:138948982-138956382	1	chr3:138953065-138953195
chr3:138948982-138956382	1	chr3:138953406-138953701
chr3:138948982-138956382	1	chr3:138953777-138953924
chr3:138948982-138956382	1	chr3:138955586-138955719
chr3:138948982-138956382	1	chr3:138956092-138956195
chr3:138948982-138956382	1	chr3:140431968-140432183
chr3:138948982-138956382	1	chr3:140432327-140432425
chr3:138948982-138956382	1	chr3:140434920-140435316
chr3:138948982-138956382	1	chr3:140435755-140435885
chr3:138948982-138956382	1	chr3:140436096-140436391
chr3:138948982-138956382	1	chr3:140436467-140436614
chr3:138948982-138956382	1	chr3:140438276-140438409
chr3:138948982-138956382	1	chr3:140438782-140438885
chr3:138949278-138949493	1	chr3:138949637-138949735
chr3:138949278-138949493	1	chr3:138952230-138952626
chr3:138949278-138949493	1	chr3:138953065-138953195
chr3:138949278-138949493	1	chr3:138953406-138953701
chr3:138949278-138949493	1	chr3:138953777-138953924
chr3:138949278-138949493	1	chr3:138955586-138955719
chr3:138949278-138949493	1	chr3:138956092-138956195
chr3:138949278-138949493	1	chr3:140431968-140432183
chr3:138949278-138949493	1	chr3:140432327-140432425
chr3:138949278-138949493	1	chr3:140434920-140435316
chr3:138949278-138949493	1	chr3:140435755-140435885
chr3:138949278-138949493	1	chr3:140436096-140436391
chr3:138949278-138949493	1	chr3:140436467-140436614
chr3:138949278-138949493	1	chr3:140438276-140438409
chr3:138949278-138949493	1	chr3:140438782-140438885
chr3:138949637-138949735	1	chr3:138952230-138952626
chr3:138949637-138949735	1	chr3:138953065-138953195
chr3:138949637-138949735	1	chr3:138953406-138953701
chr3:138949637-138949735	1	chr3:138953777-138953924
chr3:138949637-138949735	1	chr3:138955586-138955719
chr3:138949637-138949735	1	chr3:138956092-138956195
chr3:138949637-138949735	1	chr3:140431968-140432183
chr3:138949637-138949735	1	chr3:140432327-140432425
chr3:138949637-138949735	1	chr3:140434920-140435316
chr3:138949637-138949735	1	chr3:140435755-140435885
chr3:138949637-138949735	1	chr3:140436096-140436391
chr3:138949637-138949735	1	chr3:140436467-140436614
chr3:138949637-138949735	1	chr3:140438276-140438409
chr3:138949637-138949735	1	chr3:140438782-140438885
chr3:138952230-138952626	1	chr3:138953065-138953195
chr3:138952230-138952626	1	chr3:138953406-138953701
chr3:138952230-138952626	1	chr3:138953777-138953924
chr3:138952230-138952626	1	chr3:138955586-138955719
chr3:138952230-138952626	1	chr3:138956092-138956195
chr3:138952230-138952626	1	chr3:140431968-140432183
chr3:138952230-138952626	1	chr3:140432327-140432425
chr3:138952230-138952626	1	chr3:140434920-140435316
chr3:138952230-138952626	1	chr3:140435755-140435885
chr3:138952230-138952626	1	chr3:140436096-140436391
chr3:138952230-138952626	1	chr3:140436467-140436614
chr3:138952230-138952626	1	chr3:140438276-140438409
chr3:138952230-138952626	1	chr3:140438782-140438885
chr3:138953065-138953195	1	chr3:138953406-138953701
chr3:138953065-138953195	1	chr3:138953777-138953924
chr3:138953065-138953195	1	chr3:138955586-138955719
chr3:138953065-138953195	1	chr3:138956092-138956195
chr3:138953065-138953195	1	chr3:140431968-140432183
chr3:138953065-138953195	1	chr3:140432327-140432425
chr3:138953065-138953195	1	chr3:140434920-140435316
chr3:138953065-138953195	1	chr3:140435755-140435885
chr3:138953065-138953195	1	chr3:140436096-140436391
chr3:138953065-138953195	1	chr3:140436467-140436614
chr3:138953065-138953195	1	chr3:140438276-140438409
chr3:138953065-138953195	1	chr3:140438782-140438885
chr3:138953406-138953701	1	chr3:138953777-138953924
chr3:138953406-138953701	1	chr3:138955586-138955719
chr3:138953406-138953701	1	chr3:138956092-138956195
chr3:138953406-138953701	1	chr3:140431968-140432183
chr3:138953406-138953701	1	chr3:140432327-140432425
chr3:138953406-138953701	1	chr3:140434920-140435316
chr3:138953406-138953701	1	chr3:140435755-140435885
chr3:138953406-138953701	1	chr3:140436096-140436391
chr3:138953406-138953701	1	chr3:140436467-140436614
chr3:138953406-138953701	1	chr3:140438276-140438409
chr3:138953406-138953701	1	chr3:140438782-140438885
chr3:138953777-138953924	1	chr3:138955586-138955719
chr3:138953777-138953924	1	chr3:138956092-138956195
chr3:138953777-138953924	1	chr3:140431968-140432183
chr3:138953777-138953924	1	chr3:140432327-140432425
chr3:138953777-138953924	1	chr3:140434920-140435316
chr3:138953777-138953924	1	chr3:140435755-140435885
chr3:138953777-138953924	1	chr3:140436096-140436391
chr3:138953777-138953924	1	chr3:140436467-140436614
chr3:138953777-138953924	1	chr3:140438276-140438409
chr3:138953777-138953924	1	chr3:140438782-140438885
chr3:138955586-138955719	1	chr3:138956092-138956195
chr3:138955586-138955719	1	chr3:140431968-140432183
chr3:138955586-138955719	1	chr3:140432327-140432425
chr3:138955586-138955719	1	chr3:140434920-140435316
chr3:138955586-138955719	1	chr3:140435755-140435885
chr3:138955586-138955719	1	chr3:140436096-140436391
chr3:138955586-138955719	1	chr3:140436467-140436614
chr3:138955586-138955719	1	chr3:140438276-140438409
chr3:138955586-138955719	1	chr3:140438782-140438885
chr3:138956092-138956195	1	chr3:140431968-140432183
chr3:138956092-138956195	1	chr3:140432327-140432425
chr3:138956092-138956195	1	chr3:140434920-140435316
chr3:138956092-138956195	1	chr3:140435755-140435885
chr3:138956092-138956195	1	chr3:140436096-140436391
chr3:138956092-138956195	1	chr3:140436467-140436614
chr3:138956092-138956195	1	chr3:140438276-140438409
chr3:138956092-138956195	1	chr3:140438782-140438885
chr3:140431968-140432183	1	chr3:140432327-140432425
chr3:140431968-140432183	1	chr3:140434920-140435316
chr3:140431968-140432183	1	chr3:140435755-140435885
chr3:140431968-140432183	1	chr3:140436096-140436391
chr3:140431968-140432183	1	chr3:140436467-140436614
chr3:140431968-140432183	1	chr3:140438276-140438409
chr3:140431968-140432183	1	chr3:140438782-140438885
chr3:140432327-140432425	1	chr3:140434920-140435316
chr3:140432327-140432425	1	chr3:140435755-140435885
chr3:140432327-140432425	1	chr3:140436096-140436391
chr3:140432327-140432425	1	chr3:140436467-140436614
chr3:140432327-140432425	1	chr3:140438276-140438409
chr3:140432327-140432425	1	chr3:140438782-140438885
chr3:140434920-140435316	1	chr3:140435755-140435885
chr3:140434920-140435316	1	chr3:140436096-140436391
chr3:140434920-140435316	1	chr3:140436467-140436614
chr3:140434920-140435316	1	chr3:140438276-140438409
chr3:140434920-140435316	1	chr3:140438782-140438885
chr3:140435755-140435885	1	chr3:140436096-140436391
chr3:140435755-140435885	1	chr3:140436467-140436614
chr3:140435755-140435885	1	chr3:140438276-140438409
chr3:140435755-140435885	1	chr3:140438782-140438885
chr3:140436096-140436391	1	chr3:140436467-140436614
chr3:140436096-140436391	1	chr3:140438276-140438409
chr3:140436096-140436391	1	chr3:140438782-140438885
chr3:140436467-140436614	1	chr3:140438276-140438409
chr3:140436467-140436614	1	chr3:140438782-140438885
chr3:140438276-140438409	1	chr3:140438782-140438885
chr3:179168002-179170003	1	chr3:179168300-179170301
chr3:179168002-179170003	1	chr3:179169402-179173800
chr3:179168300-179170301	1	chr3:179169402-179173800
chr3:184918694-184920695	1	chr3:185215716-185217717
chr3:187443146-187468463	1	chr8:127923659-127925659
chr3:187443146-187468463	1	chr8:128010402-128012400
chr3:187443146-187468463	1	chr8:128092002-128094200
chr3:187443146-187468463	1	chr8:128094202-128096000
chr3:187443146-187468463	1	chr8:128105880-128107880
chr3:187443146-187468463	1	chr8:128123126-128125126
chr3:187443146-187468463	1	chr8:128123916-128125916
chr3:187443146-187468463	1	chr8:128191002-128193600
chr3:187443146-187468463	1	chr8:128334673-128336673
chr3:187443146-187468463	1	chr8:128398602-128417000
chr3:187443146-187468463	1	chr8:128484202-128486200
chr3:187443146-187468463	1	chr8:128530689-128532689
chr3:187443146-187468463	1	chr8:128530873-128532873
chr3:187443146-187468463	1	chr8:128531137-128533137
chr3:187443146-187468463	1	chr8:128538360-128540360
chr3:187443146-187468463	1	chr8:128653265-128655265
chr3:187443146-187468463	1	chr8:128750402-128756400
chr3:187443146-187468463	1	chr8:128857956-128964803
chr3:187443146-187468463	1	chr8:129067402-129081000
chr3:187443146-187468463	1	chr8:129168000-129190017
chr3:187443146-187468463	1	chr8:129175602-129199400
chr3:187443146-187468463	1	chr8:129543949-129554294
chr3:187443146-187468463	1	chr8:130180065-130180972
chr3:187443146-187468463	1	chr8:130639002-130649000
chr3:187602695-187702695	1	chr3:187709202-187723000
chr3:187602695-187702695	1	chr3:187777802-187780400
chr3:187602695-187702695	1	chr3:187781802-187783600
chr3:187602695-187702695	1	chr3:187784002-187785200
chr3:187602695-187702695	1	chr3:187785402-187786600
chr3:187602695-187702695	1	chr3:187787202-187787400
chr3:187602695-187702695	1	chr3:187789602-187790200
chr3:187602695-187702695	1	chr3:187790202-187790800
chr3:187602695-187702695	1	chr3:187793202-187796600
chr3:187602695-187702695	1	chr3:187798802-187801400
chr3:187602695-187702695	1	chr3:187800876-187841876
chr3:187602695-187702695	1	chr3:187801802-187802000
chr3:187602695-187702695	1	chr3:187802002-187804000
chr3:187602695-187702695	1	chr3:187806802-187811600
chr3:187602695-187702695	1	chr3:187811602-187811800
chr3:187602695-187702695	1	chr3:187813202-187813600
chr3:187602695-187702695	1	chr3:187815202-187816400
chr3:187602695-187702695	1	chr3:187817602-187818600
chr3:187602695-187702695	1	chr3:187951516-187966329
chr3:187709202-187723000	1	chr3:187777802-187780400
chr3:187709202-187723000	1	chr3:187781802-187783600
chr3:187709202-187723000	1	chr3:187784002-187785200
chr3:187709202-187723000	1	chr3:187785402-187786600
chr3:187709202-187723000	1	chr3:187787202-187787400
chr3:187709202-187723000	1	chr3:187789602-187790200
chr3:187709202-187723000	1	chr3:187790202-187790800
chr3:187709202-187723000	1	chr3:187793202-187796600
chr3:187709202-187723000	1	chr3:187798802-187801400
chr3:187709202-187723000	1	chr3:187800876-187841876
chr3:187709202-187723000	1	chr3:187801802-187802000
chr3:187709202-187723000	1	chr3:187802002-187804000
chr3:187709202-187723000	1	chr3:187806802-187811600
chr3:187709202-187723000	1	chr3:187811602-187811800
chr3:187709202-187723000	1	chr3:187813202-187813600
chr3:187709202-187723000	1	chr3:187815202-187816400
chr3:187709202-187723000	1	chr3:187817602-187818600
chr3:187709202-187723000	1	chr3:187951516-187966329
chr3:187777802-187780400	1	chr3:187781802-187783600
chr3:187777802-187780400	1	chr3:187784002-187785200
chr3:187777802-187780400	1	chr3:187785402-187786600
chr3:187777802-187780400	1	chr3:187787202-187787400
chr3:187777802-187780400	1	chr3:187789602-187790200
chr3:187777802-187780400	1	chr3:187790202-187790800
chr3:187777802-187780400	1	chr3:187793202-187796600
chr3:187777802-187780400	1	chr3:187798802-187801400
chr3:187777802-187780400	1	chr3:187800876-187841876
chr3:187777802-187780400	1	chr3:187801802-187802000
chr3:187777802-187780400	1	chr3:187802002-187804000
chr3:187777802-187780400	1	chr3:187806802-187811600
chr3:187777802-187780400	1	chr3:187811602-187811800
chr3:187777802-187780400	1	chr3:187813202-187813600
chr3:187777802-187780400	1	chr3:187815202-187816400
chr3:187777802-187780400	1	chr3:187817602-187818600
chr3:187777802-187780400	1	chr3:187951516-187966329
chr3:187781802-187783600	1	chr3:187784002-187785200
chr3:187781802-187783600	1	chr3:187785402-187786600
chr3:187781802-187783600	1	chr3:187787202-187787400
chr3:187781802-187783600	1	chr3:187789602-187790200
chr3:187781802-187783600	1	chr3:187790202-187790800
chr3:187781802-187783600	1	chr3:187793202-187796600
chr3:187781802-187783600	1	chr3:187798802-187801400
chr3:187781802-187783600	1	chr3:187800876-187841876
chr3:187781802-187783600	1	chr3:187801802-187802000
chr3:187781802-187783600	1	chr3:187802002-187804000
chr3:187781802-187783600	1	chr3:187806802-187811600
chr3:187781802-187783600	1	chr3:187811602-187811800
chr3:187781802-187783600	1	chr3:187813202-187813600
chr3:187781802-187783600	1	chr3:187815202-187816400
chr3:187781802-187783600	1	chr3:187817602-187818600
chr3:187781802-187783600	1	chr3:187951516-187966329
chr3:187784002-187785200	1	chr3:187785402-187786600
chr3:187784002-187785200	1	chr3:187787202-187787400
chr3:187784002-187785200	1	chr3:187789602-187790200
chr3:187784002-187785200	1	chr3:187790202-187790800
chr3:187784002-187785200	1	chr3:187793202-187796600
chr3:187784002-187785200	1	chr3:187798802-187801400
chr3:187784002-187785200	1	chr3:187800876-187841876
chr3:187784002-187785200	1	chr3:187801802-187802000
chr3:187784002-187785200	1	chr3:187802002-187804000
chr3:187784002-187785200	1	chr3:187806802-187811600
chr3:187784002-187785200	1	chr3:187811602-187811800
chr3:187784002-187785200	1	chr3:187813202-187813600
chr3:187784002-187785200	1	chr3:187815202-187816400
chr3:187784002-187785200	1	chr3:187817602-187818600
chr3:187784002-187785200	1	chr3:187951516-187966329
chr3:187785402-187786600	1	chr3:187787202-187787400
chr3:187785402-187786600	1	chr3:187789602-187790200
chr3:187785402-187786600	1	chr3:187790202-187790800
chr3:187785402-187786600	1	chr3:187793202-187796600
chr3:187785402-187786600	1	chr3:187798802-187801400
chr3:187785402-187786600	1	chr3:187800876-187841876
chr3:187785402-187786600	1	chr3:187801802-187802000
chr3:187785402-187786600	1	chr3:187802002-187804000
chr3:187785402-187786600	1	chr3:187806802-187811600
chr3:187785402-187786600	1	chr3:187811602-187811800
chr3:187785402-187786600	1	chr3:187813202-187813600
chr3:187785402-187786600	1	chr3:187815202-187816400
chr3:187785402-187786600	1	chr3:187817602-187818600
chr3:187785402-187786600	1	chr3:187951516-187966329
chr3:187787202-187787400	1	chr3:187789602-187790200
chr3:187787202-187787400	1	chr3:187790202-187790800
chr3:187787202-187787400	1	chr3:187793202-187796600
chr3:187787202-187787400	1	chr3:187798802-187801400
chr3:187787202-187787400	1	chr3:187800876-187841876
chr3:187787202-187787400	1	chr3:187801802-187802000
chr3:187787202-187787400	1	chr3:187802002-187804000
chr3:187787202-187787400	1	chr3:187806802-187811600
chr3:187787202-187787400	1	chr3:187811602-187811800
chr3:187787202-187787400	1	chr3:187813202-187813600
chr3:187787202-187787400	1	chr3:187815202-187816400
chr3:187787202-187787400	1	chr3:187817602-187818600
chr3:187787202-187787400	1	chr3:187951516-187966329
chr3:187789602-187790200	1	chr3:187790202-187790800
chr3:187789602-187790200	1	chr3:187793202-187796600
chr3:187789602-187790200	1	chr3:187798802-187801400
chr3:187789602-187790200	1	chr3:187800876-187841876
chr3:187789602-187790200	1	chr3:187801802-187802000
chr3:187789602-187790200	1	chr3:187802002-187804000
chr3:187789602-187790200	1	chr3:187806802-187811600
chr3:187789602-187790200	1	chr3:187811602-187811800
chr3:187789602-187790200	1	chr3:187813202-187813600
chr3:187789602-187790200	1	chr3:187815202-187816400
chr3:187789602-187790200	1	chr3:187817602-187818600
chr3:187789602-187790200	1	chr3:187951516-187966329
chr3:187790202-187790800	1	chr3:187793202-187796600
chr3:187790202-187790800	1	chr3:187798802-187801400
chr3:187790202-187790800	1	chr3:187800876-187841876
chr3:187790202-187790800	1	chr3:187801802-187802000
chr3:187790202-187790800	1	chr3:187802002-187804000
chr3:187790202-187790800	1	chr3:187806802-187811600
chr3:187790202-187790800	1	chr3:187811602-187811800
chr3:187790202-187790800	1	chr3:187813202-187813600
chr3:187790202-187790800	1	chr3:187815202-187816400
chr3:187790202-187790800	1	chr3:187817602-187818600
chr3:187790202-187790800	1	chr3:187951516-187966329
chr3:187793202-187796600	1	chr3:187798802-187801400
chr3:187793202-187796600	1	chr3:187800876-187841876
chr3:187793202-187796600	1	chr3:187801802-187802000
chr3:187793202-187796600	1	chr3:187802002-187804000
chr3:187793202-187796600	1	chr3:187806802-187811600
chr3:187793202-187796600	1	chr3:187811602-187811800
chr3:187793202-187796600	1	chr3:187813202-187813600
chr3:187793202-187796600	1	chr3:187815202-187816400
chr3:187793202-187796600	1	chr3:187817602-187818600
chr3:187793202-187796600	1	chr3:187951516-187966329
chr3:187798802-187801400	1	chr3:187800876-187841876
chr3:187798802-187801400	1	chr3:187801802-187802000
chr3:187798802-187801400	1	chr3:187802002-187804000
chr3:187798802-187801400	1	chr3:187806802-187811600
chr3:187798802-187801400	1	chr3:187811602-187811800
chr3:187798802-187801400	1	chr3:187813202-187813600
chr3:187798802-187801400	1	chr3:187815202-187816400
chr3:187798802-187801400	1	chr3:187817602-187818600
chr3:187798802-187801400	1	chr3:187951516-187966329
chr3:187800876-187841876	1	chr3:187801802-187802000
chr3:187800876-187841876	1	chr3:187802002-187804000
chr3:187800876-187841876	1	chr3:187806802-187811600
chr3:187800876-187841876	1	chr3:187811602-187811800
chr3:187800876-187841876	1	chr3:187813202-187813600
chr3:187800876-187841876	1	chr3:187815202-187816400
chr3:187800876-187841876	1	chr3:187817602-187818600
chr3:187800876-187841876	1	chr3:187951516-187966329
chr3:187801802-187802000	1	chr3:187802002-187804000
chr3:187801802-187802000	1	chr3:187806802-187811600
chr3:187801802-187802000	1	chr3:187811602-187811800
chr3:187801802-187802000	1	chr3:187813202-187813600
chr3:187801802-187802000	1	chr3:187815202-187816400
chr3:187801802-187802000	1	chr3:187817602-187818600
chr3:187801802-187802000	1	chr3:187951516-187966329
chr3:187802002-187804000	1	chr3:187806802-187811600
chr3:187802002-187804000	1	chr3:187811602-187811800
chr3:187802002-187804000	1	chr3:187813202-187813600
chr3:187802002-187804000	1	chr3:187815202-187816400
chr3:187802002-187804000	1	chr3:187817602-187818600
chr3:187802002-187804000	1	chr3:187951516-187966329
chr3:187806802-187811600	1	chr3:187811602-187811800
chr3:187806802-187811600	1	chr3:187813202-187813600
chr3:187806802-187811600	1	chr3:187815202-187816400
chr3:187806802-187811600	1	chr3:187817602-187818600
chr3:187806802-187811600	1	chr3:187951516-187966329
chr3:187811602-187811800	1	chr3:187813202-187813600
chr3:187811602-187811800	1	chr3:187815202-187816400
chr3:187811602-187811800	1	chr3:187817602-187818600
chr3:187811602-187811800	1	chr3:187951516-187966329
chr3:187813202-187813600	1	chr3:187815202-187816400
chr3:187813202-187813600	1	chr3:187817602-187818600
chr3:187813202-187813600	1	chr3:187951516-187966329
chr3:187815202-187816400	1	chr3:187817602-187818600
chr3:187815202-187816400	1	chr3:187951516-187966329
chr3:187817602-187818600	1	chr3:187951516-187966329
chr3:52208402-52213400	1	chr3:52273602-52279400
chr3:52208402-52213400	1	chr3:52720602-52733400
chr3:52273602-52279400	1	chr3:52720602-52733400
chr4:145486934-145488934	1	chr4:145487334-145489334
chr4:1762585-1762735	1	chr4:1769135-1782393
chr4:1762585-1762735	1	chr4:1804443-1813395
chr4:1769135-1782393	1	chr4:1804443-1813395
chr4:49126444-49128444	1	chr4:49140244-49142244
chr4:49126444-49128444	1	chr4:49141844-49143844
chr4:49140244-49142244	1	chr4:49141844-49143844
chr4:62860941-62862941	1	chr4:62860964-62862964
chr4:62860941-62862941	1	chr4:62861251-62863251
chr4:62860964-62862964	1	chr4:62861251-62863251
chr4:77367202-77372600	1	chr4:77405402-77414000
chr4:88923202-88924800	1	chr4:88958922-88960922
chr4:88923202-88924800	1	chr4:89061202-89078800
chr4:88958922-88960922	1	chr4:89061202-89078800
chr5:124651163-124654187	1	chr5:124708335-124710392
chr5:124651163-124654187	1	chr5:125344507-125346243
chr5:124708335-124710392	1	chr5:125344507-125346243
chr5:1285516-1287516	1	chr5:1286194-1288194
chr5:1285516-1287516	1	chr5:1310402-1340200
chr5:1285516-1287516	1	chr5:1340202-1344600
chr5:1285516-1287516	1	chr5:1344602-1345400
chr5:1285516-1287516	1	chr5:1725202-1726000
chr5:1286194-1288194	1	chr5:1310402-1340200
chr5:1286194-1288194	1	chr5:1340202-1344600
chr5:1286194-1288194	1	chr5:1344602-1345400
chr5:1286194-1288194	1	chr5:1725202-1726000
chr5:1310402-1340200	1	chr5:1340202-1344600
chr5:1310402-1340200	1	chr5:1344602-1345400
chr5:1310402-1340200	1	chr5:1725202-1726000
chr5:131825021-131827022	1	chr5:131832561-131842800
chr5:131825021-131827022	1	chr5:131891812-131893813
chr5:131825021-131827022	1	chr5:131897457-131899458
chr5:131825021-131827022	1	chr5:132083402-132113200
chr5:131832561-131842800	1	chr5:131891812-131893813
chr5:131832561-131842800	1	chr5:131897457-131899458
chr5:131832561-131842800	1	chr5:132083402-132113200
chr5:131891812-131893813	1	chr5:131897457-131899458
chr5:131891812-131893813	1	chr5:132083402-132113200
chr5:131897457-131899458	1	chr5:132083402-132113200
chr5:1340202-1344600	1	chr5:1344602-1345400
chr5:1340202-1344600	1	chr5:1725202-1726000
chr5:1344602-1345400	1	chr5:1725202-1726000
chr5:141228417-141230417	1	chr5:142781608-142783608
chr5:55707402-55715400	1	chr5:55724802-55727400
chr5:55707402-55715400	1	chr5:55785602-55788000
chr5:55707402-55715400	1	chr5:55831915-55833916
chr5:55707402-55715400	1	chr5:55964002-55974800
chr5:55724802-55727400	1	chr5:55785602-55788000
chr5:55724802-55727400	1	chr5:55831915-55833916
chr5:55724802-55727400	1	chr5:55964002-55974800
chr5:55785602-55788000	1	chr5:55831915-55833916
chr5:55785602-55788000	1	chr5:55964002-55974800
chr5:55831915-55833916	1	chr5:55964002-55974800
chr6:138229039-138231039	1	chr6:138229040-138231040
chr6:150464402-150470200	1	chr6:151923498-151925498
chr6:150464402-150470200	1	chr6:151934148-151936149
chr6:150464402-150470200	1	chr6:151936602-151938200
chr6:150464402-150470200	1	chr6:151948602-151950000
chr6:150464402-150470200	1	chr6:151953002-151954000
chr6:150464402-150470200	1	chr6:151954202-151955600
chr6:150464402-150470200	1	chr6:151956875-151958876
chr6:150464402-150470200	1	chr6:151957185-151959186
chr6:150464402-150470200	1	chr6:151957815-151959815
chr6:150464402-150470200	1	chr6:151961602-151962000
chr6:150464402-150470200	1	chr6:152022202-152025200
chr6:150464402-150470200	1	chr6:152232402-152232800
chr6:150464402-150470200	1	chr6:152359637-152361637
chr6:150464402-150470200	1	chr6:152431802-152435400
chr6:151923498-151925498	1	chr6:151934148-151936149
chr6:151923498-151925498	1	chr6:151936602-151938200
chr6:151923498-151925498	1	chr6:151948602-151950000
chr6:151923498-151925498	1	chr6:151953002-151954000
chr6:151923498-151925498	1	chr6:151954202-151955600
chr6:151923498-151925498	1	chr6:151956875-151958876
chr6:151923498-151925498	1	chr6:151957185-151959186
chr6:151923498-151925498	1	chr6:151957815-151959815
chr6:151923498-151925498	1	chr6:151961602-151962000
chr6:151923498-151925498	1	chr6:152022202-152025200
chr6:151923498-151925498	1	chr6:152232402-152232800
chr6:151923498-151925498	1	chr6:152359637-152361637
chr6:151923498-151925498	1	chr6:152431802-152435400
chr6:151934148-151936149	1	chr6:151936602-151938200
chr6:151934148-151936149	1	chr6:151948602-151950000
chr6:151934148-151936149	1	chr6:151953002-151954000
chr6:151934148-151936149	1	chr6:151954202-151955600
chr6:151934148-151936149	1	chr6:151956875-151958876
chr6:151934148-151936149	1	chr6:151957185-151959186
